sensor_1R,sensor_2R,sensor_3R,sensor_4R,sensor_5R,sensor_1L,sensor_3L,sensor_4L,sensor_5L,acel1,giro1,acel2,giro2,gesto
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.73,-0.38,-6.92,-0.46,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.37,-0.22,-8.57,-0.25,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.34,-0.04,-11.74,-0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.18,-0.09,-11.77,0.34,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.25,0.03,-9.07,0.55,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.31,0.51,-7.69,0.39,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.73,0.49,-7.75,0.17,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.38,-0.05,-8.64,-0.02,Repouso
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.26,-0.34,-9.57,-0.19,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.48,-0.27,-10.4,-0.55,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.16,-0.3,-10.85,-0.46,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.34,-0.4,-9.78,-0.09,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.01,-0.25,-7.98,0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.05,0.19,-7.16,-0.3,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.22,0.32,-7.5,-0.51,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.82,0.23,-9.35,-0.37,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.2,-0.05,-11.6,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.65,-0.34,-11.51,0.44,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.66,-0.19,-9.29,0.52,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.75,0.36,-7.83,0.28,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.05,0.55,-7.68,0.08,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.46,0.41,-8.04,-0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.43,0.34,-8.92,-0.15,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.73,0.14,-10.56,-0.15,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.46,-0.38,-10.84,0.17,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.94,-0.58,-8.82,0.3,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,-0.2,-7.13,0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.98,0.23,-6.83,-0.37,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.05,0.07,-7.99,-0.41,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.38,-0.26,-11.76,-0.22,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.47,-0.69,-12.39,0.34,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.16,-0.61,-9.39,0.51,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.11,0.11,-7.75,0.15,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.07,0.62,-7.41,-0.08,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.09,0.52,-9.5,-0.18,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.92,0.35,-9.6,-0.07,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.63,0.18,-10.92,-0.25,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.33,-0.36,-11.54,-0.09,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.42,-0.68,-8.91,0.22,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.73,-0.26,-6.96,-0.14,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.62,0.15,-6.86,-0.49,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.48,0.02,-7.47,-0.29,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.01,-0.18,-9.64,-0.08,Repouso
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.86,-0.47,-12.19,0.16,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.52,-0.64,-11.42,0.51,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.25,-0.06,-9.18,0.38,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.58,0.76,-8.23,-0.13,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.48,0.86,-8.24,-0.35,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.51,-8.42,-0.39,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.52,0.34,-8.99,-0.5,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.97,0.19,-9.62,-0.24,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.53,-0.19,-9.22,0.38,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.58,-0.23,-8.65,0.53,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.43,-0.08,-8.29,0.26,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.37,-0.22,-8.82,-0.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.35,-0.42,-10.41,-0.14,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.61,-0.64,-12.25,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.18,-0.57,-10.83,0.3,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.58,0.1,-8.78,0.26,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.33,0.71,-8.37,-0.06,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.56,0.47,-8.38,-0.16,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.82,-0.07,-7.91,-0.16,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.02,-0.02,-7.99,-0.32,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.94,0.27,-9.51,-0.3,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.84,0.1,-10.36,0.21,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.73,-0.29,-8.83,0.63,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.25,-0.23,-7.82,0.27,Repouso
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.68,-0.06,-8.11,-0.16,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.15,-0.18,-8.68,-0.11,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.51,-0.23,-8.69,-0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.33,-0.16,-9.43,-0.08,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.15,-0.11,-11.97,0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.64,-0.21,-12.59,0.3,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.8,-0.02,-10.03,0.23,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.34,0.44,-8.28,-0.34,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.57,0.58,-7.95,-0.58,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.59,0.38,-8.23,-0.41,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.51,0.18,-8.07,-0.29,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.29,0.05,-8.65,-0.25,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.82,-0.35,-10.41,0.08,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.54,-0.79,-9.62,0.65,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.1,-0.56,-7.6,0.52,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.39,0.21,-7.27,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.81,0.41,-8.03,-0.24,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.22,0.11,-10.01,-0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.16,-0.39,-12.9,0.16,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.98,-0.7,-11.72,0.36,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.22,-0.25,-8.69,0.03,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.51,0.53,-8.0,-0.53,Repouso
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79,0.63,-8.14,-0.6,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.96,0.18,-7.99,-0.44,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.68,-0.12,-7.99,-0.54,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.37,-0.18,-9.64,-0.53,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.45,-0.43,-11.1,0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.13,-0.54,-9.28,0.63,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.36,-0.14,-7.17,0.34,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.15,0.17,-6.83,-0.23,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.78,-0.04,-7.3,-0.15,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,-0.37,-9.34,0.13,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.1,-0.55,-13.05,0.35,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.57,-0.44,-12.66,0.69,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.65,0.23,-9.59,0.55,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.91,1.26,-7.91,-0.11,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.13,1.34,-7.77,-0.37,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.81,0.43,-8.18,-0.36,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.77,-0.31,-8.7,-0.41,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.02,-0.51,-10.3,-0.34,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.64,-0.61,-10.68,0.15,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.25,-0.59,-9.05,0.45,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.74,-0.17,-6.92,0.07,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.81,0.19,-6.75,-0.35,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.62,-0.12,-8.74,-0.29,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.11,-0.59,-12.0,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.31,-0.78,-12.55,0.3,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.02,-0.46,-10.13,0.25,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.1,0.45,-8.17,-0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.11,1.07,-7.93,-0.16,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.8,-8.21,-0.23,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.32,0.39,-8.52,-0.26,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.26,0.36,-8.61,-0.16,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.17,0.29,-9.52,0.05,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.7,0.01,-10.42,0.32,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38,-0.47,-9.22,0.4,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.63,-0.63,-7.84,0.1,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.88,-0.28,-7.6,-0.18,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.29,0.02,-9.24,-0.08,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.08,-0.18,-12.15,0.29,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.02,-0.37,-12.32,0.55,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.54,-0.03,-9.35,0.35,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.94,0.65,-8.04,-0.1,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.09,0.78,-7.98,-0.16,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.35,0.48,-8.19,-0.11,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.17,0.26,-8.83,-0.27,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.68,-0.01,-10.09,-0.19,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.32,-0.43,-9.8,0.24,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.98,-0.38,-8.03,0.23,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,-0.04,-7.18,-0.13,Repouso
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.44,0.01,-7.61,-0.22,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.48,-0.17,-8.51,-0.13,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.11,-0.22,-11.4,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.16,-0.46,-13.05,0.27,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.16,-0.39,-10.59,0.52,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.04,0.29,-8.44,0.12,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.33,0.75,-8.12,-0.29,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,0.67,-8.34,-0.3,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.86,0.48,-8.54,-0.24,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.67,0.25,-9.22,-0.21,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.67,-0.25,-10.44,0.11,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.14,-0.69,-9.81,0.53,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.69,-0.6,-8.43,0.37,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.14,-0.1,-7.34,-0.15,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.45,0.08,-7.8,-0.33,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.17,-0.14,-9.82,-0.23,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.31,-0.5,-12.78,0.0,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.02,-0.71,-11.93,0.34,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,-0.27,-9.0,0.21,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.96,0.42,-7.56,-0.32,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.21,0.66,-7.51,-0.56,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6,0.49,-8.1,-0.57,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.26,0.29,-8.54,-0.54,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.93,-0.06,-9.39,-0.31,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.59,-0.6,-10.21,0.16,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-0.85,-9.0,0.43,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.77,-0.5,-7.5,0.19,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.27,0.07,-7.13,-0.24,Repouso
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.75,0.18,-7.96,-0.27,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.98,-0.09,-10.92,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.48,-0.54,-13.21,0.27,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.47,-0.77,-11.5,0.44,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.2,-0.21,-8.5,0.22,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.48,0.6,-7.76,-0.11,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.14,0.87,-7.99,-0.09,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.71,0.64,-8.44,-0.07,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.29,0.38,-9.12,-0.18,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.57,0.13,-9.71,-0.16,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.05,-0.31,-9.96,0.07,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.63,-0.82,-9.33,0.09,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.96,-1.01,-7.86,-0.12,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.42,-0.67,-7.48,-0.36,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,-0.2,-8.24,-0.41,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.12,0.15,-9.91,-0.27,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.9,0.08,-11.8,0.01,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.16,-0.25,-11.33,0.2,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,-0.1,-9.38,0.14,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.49,0.43,-8.08,-0.09,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.55,0.64,-7.9,-0.26,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.68,-8.56,-0.31,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.39,0.6,-9.45,-0.08,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.47,0.29,-10.07,0.17,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.61,-0.16,-10.22,0.33,Repouso
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,-0.48,-8.83,0.38,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.22,-0.41,-7.4,0.14,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.59,-0.09,-7.51,-0.12,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.29,0.03,-9.49,-0.04,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.26,-0.24,-12.42,0.23,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.17,-0.71,-12.14,0.41,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.29,-0.5,-9.36,0.2,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.34,0.34,-7.72,-0.22,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.87,-7.56,-0.37,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.88,0.74,-8.05,-0.54,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.08,0.5,-8.84,-0.86,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.35,0.28,-10.05,-1.31,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.52,0.01,-9.98,-1.37,Repouso
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.87,-0.03,-8.3,-0.93,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.91,-0.09,-6.9,-0.47,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.72,-0.67,-6.63,-0.16,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.44,-1.59,-7.13,0.23,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.02,-1.47,-9.83,0.77,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.11,-0.92,-11.97,1.37,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.22,-0.38,-10.6,1.61,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77,0.6,-8.54,1.02,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.72,1.37,-7.99,0.2,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.69,1.35,-8.54,-0.25,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.35,0.94,-9.4,-0.43,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.46,0.56,-9.49,-0.53,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.36,0.2,-9.19,-0.37,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.09,-0.18,-8.52,0.1,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.58,-0.34,-8.01,0.4,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.47,-0.31,-8.13,0.38,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.3,-0.2,-9.46,0.25,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.83,-0.34,-12.02,0.26,Repouso
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.51,-0.68,-11.89,0.36,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.81,-0.69,-9.85,0.29,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.13,-0.16,-8.48,-0.11,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,0.36,-8.06,-0.28,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.97,0.41,-8.09,-0.25,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.9,0.34,-8.83,-0.33,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.7,0.13,-9.63,-0.26,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.19,-0.24,-9.08,0.08,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.86,-0.28,-8.03,0.13,Repouso
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.98,-0.04,-7.5,-0.05,Repouso
